Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
78516;78125;RAIZEUX;YVELINES;ILE-DE-FRANCE;Commune simple;148.0;1041.0;0.8;48.6356143673, 1.68906925205;"{""type"": ""Polygon"", ""coordinates"": [[[1.666354498393681, 48.613708235132286], [1.657429177750014, 48.621560720553084], [1.656908703988399, 48.6280951700894], [1.649553735139715, 48.632276245250296], [1.651574528306872, 48.63812870428748], [1.675946151012577, 48.62499769660159], [1.680766971189571, 48.62648159788753], [1.691167047907562, 48.65342280467327], [1.709093993300298, 48.660401311374656], [1.717317828225017, 48.65619003897566], [1.709581551304758, 48.63293266136378], [1.69799217126196, 48.627417829960315], [1.690809696162537, 48.61724528867275], [1.682125995776505, 48.61885880254199], [1.666354498393681, 48.613708235132286]]]}";3907;516;18;2;78;11
77176;77515;FAREMOUTIERS;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;121.0;1086.0;2.4;48.7783722685, 3.00021735955;"{""type"": ""Polygon"", ""coordinates"": [[[3.020414797597052, 48.74911268108732], [3.013778068803887, 48.750858478274914], [2.992816654164662, 48.764556913091575], [2.982187937436108, 48.77437714430347], [2.982491478470302, 48.802482672470305], [2.990496236739641, 48.80628788160853], [3.005446330583738, 48.806746809485226], [3.002463859600791, 48.79393993612854], [3.006927964882938, 48.78799490222798], [3.015701414055227, 48.76937684019676], [3.026254179194815, 48.75833941231613], [3.020414797597052, 48.74911268108732]]]}";15763;176;07;1;77;11
77249;77150;LESIGNY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;98.0;1002.0;7.5;48.7497182303, 2.61583775274;"{""type"": ""Polygon"", ""coordinates"": [[[2.609143437774432, 48.728489483820915], [2.600915707459338, 48.727023161881995], [2.594679183112779, 48.73180512040085], [2.587756904888729, 48.744076584719416], [2.599551075662722, 48.75074544454189], [2.597543957657469, 48.760569279553934], [2.614816906164042, 48.76112090971125], [2.630852937169994, 48.769266182167726], [2.640856497812167, 48.768828989103966], [2.640676077628485, 48.763414044502355], [2.648481044467624, 48.75998355326593], [2.644772580400759, 48.75519671999482], [2.618889417727314, 48.73995273535011], [2.609143437774432, 48.728489483820915]]]}";27199;249;02;2;77;11
78335;78520;LIMAY;YVELINES;ILE-DE-FRANCE;Chef-lieu canton;64.0;1154.0;16.2;48.9946438183, 1.7398704848;"{""type"": ""Polygon"", ""coordinates"": [[[1.751753677037001, 48.96735787163158], [1.732468928463614, 48.97789371941941], [1.727270503353248, 48.984862474844846], [1.71924830681874, 49.000991947457685], [1.708391598531213, 49.00829496111291], [1.730035337880511, 49.01542362185179], [1.755444721823972, 49.00603122751265], [1.763656030611079, 48.998741755544714], [1.762190379674231, 48.98969750078092], [1.751973724786456, 48.97412319062524], [1.751753677037001, 48.96735787163158]]]}";34004;335;10;1;78;11
78230;78410;LA FALAISE;YVELINES;ILE-DE-FRANCE;Commune simple;97.0;304.0;0.6;48.9369496827, 1.82537874212;"{""type"": ""Polygon"", ""coordinates"": [[[1.817965063734213, 48.92273757403852], [1.814567765432089, 48.92868479106846], [1.821258803684942, 48.94482227474468], [1.828202501401089, 48.95356902193243], [1.830224630775783, 48.95048604269816], [1.837116496938948, 48.93783633546073], [1.827724091401043, 48.929965401141416], [1.828971571034149, 48.926694930736986], [1.817965063734213, 48.92273757403852]]]}";2529;230;07;1;78;11
95535;95450;SAGY;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;96.0;1053.0;1.2;49.0526461167, 1.96852121634;"{""type"": ""Polygon"", ""coordinates"": [[[1.983644839407229, 49.03456485809526], [1.960950220512576, 49.03481127127344], [1.94961443466108, 49.041457020301365], [1.944537530003124, 49.05098045302903], [1.940368024644921, 49.05283214687738], [1.941478779774769, 49.05606120369058], [1.958744811233291, 49.071804650451234], [1.963282547650474, 49.071430240813505], [1.966668992452305, 49.06632486295917], [1.978613047633484, 49.06925951828916], [1.994738541025249, 49.063424687898134], [1.994339486169743, 49.06071469226719], [1.983644839407229, 49.03456485809526]]]}";20545;535;27;3;95;11
95456;95270;NOISY-SUR-OISE;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;114.0;380.0;0.7;49.1346676659, 2.32848304396;"{""type"": ""Polygon"", ""coordinates"": [[[2.336799075546804, 49.12314734959931], [2.320079453482795, 49.12467244942812], [2.314990331666373, 49.141744839933644], [2.322738714305409, 49.146571953172156], [2.329938261166366, 49.142017803805544], [2.338580218524824, 49.14567103034058], [2.341144019368147, 49.13590276942523], [2.336799075546804, 49.12314734959931]]]}";6856;456;26;2;95;11
77528;77950;VOISENON;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;80.0;341.0;1.1;48.5701795365, 2.66375881473;"{""type"": ""Polygon"", ""coordinates"": [[[2.667000891271272, 48.55868743899809], [2.653261333791765, 48.56048328035304], [2.655556566386536, 48.58035200338401], [2.67468871835467, 48.57985712060681], [2.673709944155894, 48.56722480891097], [2.667000891271272, 48.55868743899809]]]}";19647;528;18;2;77;11
77132;77700;COUPVRAY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;99.0;809.0;2.8;48.8855498316, 2.79349218664;"{""type"": ""Polygon"", ""coordinates"": [[[2.786366061184544, 48.86026480031931], [2.788619431561102, 48.872607419162854], [2.780045800201992, 48.87546077176846], [2.777211708831183, 48.88142692751446], [2.785110066135982, 48.893806725438886], [2.774996909726535, 48.90171989748915], [2.801396393259797, 48.90763890917906], [2.807495114145141, 48.88902457946908], [2.812176309283777, 48.88803379357739], [2.803626486075425, 48.87701261332019], [2.800218190696758, 48.86272588337276], [2.786366061184544, 48.86026480031931]]]}";17321;132;43;5;77;11
91136;91160;CHAMPLAN;ESSONNE;ILE-DE-FRANCE;Commune simple;77.0;371.0;2.5;48.7083599746, 2.27815398132;"{""type"": ""Polygon"", ""coordinates"": [[[2.284892042775739, 48.69912156659739], [2.268193302148986, 48.70387749032038], [2.259350145073967, 48.70649437017034], [2.266836157460963, 48.71827873915958], [2.293929238042677, 48.71212785468337], [2.293806596796809, 48.70511123471632], [2.292397752353433, 48.69975998439519], [2.284892042775739, 48.69912156659739]]]}";30613;136;35;3;91;11
77103;77820;CHATILLON-LA-BORDE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;101.0;724.0;0.2;48.5377423569, 2.82685181318;"{""type"": ""Polygon"", ""coordinates"": [[[2.854053028673465, 48.52894667789258], [2.845489212946237, 48.52576935605742], [2.801963302176831, 48.53267651013495], [2.800326044448944, 48.53935756800853], [2.790784965322905, 48.54724832985605], [2.818751496946226, 48.54260752270626], [2.838105040178044, 48.553160289410336], [2.854053028673465, 48.52894667789258]]]}";24683;103;05;2;77;11
91248;91150;LA FORET-SAINTE-CROIX;ESSONNE;ILE-DE-FRANCE;Commune simple;130.0;528.0;0.2;48.3840802182, 2.23053467052;"{""type"": ""Polygon"", ""coordinates"": [[[2.222069765594975, 48.36878746412395], [2.209692876701483, 48.383703938292975], [2.217446274820098, 48.38640054073752], [2.218515860694113, 48.3944150305084], [2.224190861709606, 48.38977380879639], [2.232818621495077, 48.396541778081854], [2.235914832497594, 48.39730852666917], [2.251801291955727, 48.39268638652435], [2.247554295883846, 48.387378218548186], [2.2420959600621, 48.37808538781499], [2.222069765594975, 48.36878746412395]]]}";20798;248;17;1;91;11
78478;78660;PARAY-DOUAVILLE;YVELINES;ILE-DE-FRANCE;Commune simple;155.0;1017.0;0.2;48.4599663329, 1.86291670006;"{""type"": ""Polygon"", ""coordinates"": [[[1.87944151648182, 48.44066800671545], [1.869316919329964, 48.44049999190045], [1.861090626121411, 48.44446109281254], [1.847221178652818, 48.4466754644961], [1.839126315842794, 48.45803203221037], [1.843922997397197, 48.466878050585166], [1.8527523620426, 48.46959084479223], [1.850012013843414, 48.479191180142955], [1.865471369077017, 48.480815379205666], [1.87255519815488, 48.47674422715659], [1.882568379513161, 48.46467489508993], [1.87944151648182, 48.44066800671545]]]}";16934;478;19;2;78;11
77471;77123;TOUSSON;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;122.0;1326.0;0.4;48.3433486346, 2.45792608191;"{""type"": ""Polygon"", ""coordinates"": [[[2.456022110596931, 48.321741420077885], [2.451803105134924, 48.327876135059], [2.433827158573359, 48.33453952581446], [2.43034034066181, 48.34750582406708], [2.441143247987806, 48.35720223577209], [2.42983222850442, 48.36201578311775], [2.441011631283942, 48.368322015439794], [2.450637658099612, 48.36716142652913], [2.454682638791291, 48.357292318219585], [2.47952856034501, 48.35393118781578], [2.485236034953081, 48.34177397944349], [2.489320420950956, 48.329753366043235], [2.456022110596931, 48.321741420077885]]]}";25033;471;03;4;77;11
77508;77174;VILLENEUVE-LE-COMTE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;125.0;1919.0;1.8;48.8115357459, 2.83836128857;"{""type"": ""Polygon"", ""coordinates"": [[[2.857219696346011, 48.788557356359966], [2.862063175525255, 48.79448992234368], [2.857892353099356, 48.79645465910194], [2.852786520739574, 48.79677225267155], [2.847385175544006, 48.79105446054244], [2.832128282433762, 48.79046739638364], [2.815401942254144, 48.797502812206], [2.804704142974986, 48.80414113718729], [2.806267692354182, 48.82672652820124], [2.803030137156004, 48.82920343684943], [2.812501621724072, 48.831772798976445], [2.832435950371334, 48.83029149069933], [2.841144378260184, 48.83346006709394], [2.849627215923918, 48.830188432418204], [2.856359569757134, 48.82906353383812], [2.867107605030548, 48.818166859449306], [2.87547776852791, 48.81473134209336], [2.869448794135079, 48.791467330863775], [2.857219696346011, 48.788557356359966]]]}";22766;508;27;3;77;11
91293;91590;GUIGNEVILLE-SUR-ESSONNE;ESSONNE;ILE-DE-FRANCE;Commune simple;98.0;925.0;0.9;48.4638589713, 2.37103830296;"{""type"": ""Polygon"", ""coordinates"": [[[2.36247914039292, 48.44860027886179], [2.361042047705547, 48.451120585358346], [2.353154601304003, 48.451356758003726], [2.34565208844815, 48.455427060577186], [2.348556364219827, 48.4720775211715], [2.353224876959014, 48.47750087831603], [2.38574775468062, 48.473328304147756], [2.403837375831908, 48.46972298791916], [2.399871546013018, 48.46041870293054], [2.36247914039292, 48.44860027886179]]]}";25688;293;11;1;91;11
77429;77750;SAINT-OUEN-SUR-MORIN;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;109.0;376.0;0.6;48.9068261671, 3.20190542412;"{""type"": ""Polygon"", ""coordinates"": [[[3.208451849315562, 48.89023891032936], [3.193384475746452, 48.89452684715645], [3.189083856031345, 48.900828744467326], [3.198065858666256, 48.9204814711266], [3.201119831568292, 48.92332707074849], [3.210058941441864, 48.92012831507425], [3.209914258504158, 48.91470594463071], [3.219280953814401, 48.91308845270027], [3.211404891371329, 48.90883103160836], [3.207249913977214, 48.90006127142502], [3.208451849315562, 48.89023891032936]]]}";22664;429;26;3;77;11
77157;77440;DHUISY;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;180.0;816.0;0.3;49.0357759838, 3.16433496105;"{""type"": ""Polygon"", ""coordinates"": [[[3.143478438452682, 49.012712510459025], [3.138370080253763, 49.014274109133964], [3.150492627105466, 49.02740561855728], [3.149817762133615, 49.039940956888536], [3.14635063333658, 49.042363993858544], [3.154625819518979, 49.04243455104665], [3.157786921345649, 49.04744778133746], [3.170330659396175, 49.051647717091875], [3.181708300994428, 49.062169147445964], [3.180852652940105, 49.05614611082425], [3.190666816550877, 49.04997169851612], [3.190613823714139, 49.04671681260654], [3.181071340729643, 49.04432181306383], [3.176718534907404, 49.03134425668651], [3.163506319647652, 49.02623765179867], [3.16300799374022, 49.01994404117326], [3.158300076283462, 49.013871821917874], [3.143478438452682, 49.012712510459025]]]}";16721;157;15;1;77;11
95303;95640;LE HEAULME;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;154.0;196.0;0.2;49.1669918244, 2.00040147185;"{""type"": ""Polygon"", ""coordinates"": [[[1.995860194305206, 49.15889980308915], [1.990512655439658, 49.1631619371027], [1.991888849136622, 49.168532282924296], [1.998972650046375, 49.175190947454524], [2.007813394413013, 49.17185643961846], [2.012397486532532, 49.16589696194823], [1.995860194305206, 49.15889980308915]]]}";34276;303;17;3;95;11
95436;95260;MOURS;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;32.0;250.0;1.4;49.1303947491, 2.26415088892;"{""type"": ""Polygon"", ""coordinates"": [[[2.262355362927404, 49.12416154460471], [2.235042485081733, 49.13034785578344], [2.255738388217263, 49.131790376024256], [2.263612788640132, 49.13593883129863], [2.268058312000935, 49.139409584712425], [2.278230001736186, 49.135227172954664], [2.279458785568809, 49.12569481179165], [2.262355362927404, 49.12416154460471]]]}";12420;436;03;3;95;11
78368;78124;MAREIL-SUR-MAULDRE;YVELINES;ILE-DE-FRANCE;Commune simple;76.0;435.0;1.7;48.8886067884, 1.87528129432;"{""type"": ""Polygon"", ""coordinates"": [[[1.883102619566447, 48.874535338148135], [1.874663272220977, 48.8770285689252], [1.868758972664941, 48.885193372296285], [1.858513739284931, 48.890942160516026], [1.85794031776859, 48.897807987736385], [1.869307674341621, 48.903887716980336], [1.872285224636287, 48.8980608492684], [1.884977193971966, 48.89397060287623], [1.889499996272716, 48.888481434723474], [1.891348439930463, 48.87853334924984], [1.883102619566447, 48.874535338148135]]]}";15176;368;01;1;78;11
77408;77470;SAINT-FIACRE;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;129.0;279.0;0.4;48.9247152564, 2.95384065653;"{""type"": ""Polygon"", ""coordinates"": [[[2.964894311902839, 48.91395844888884], [2.946184064648212, 48.91830398358338], [2.939419609802634, 48.92704162982661], [2.945338041548606, 48.931324960772855], [2.957429237269575, 48.932930546815605], [2.962615269502454, 48.93366966831303], [2.965306139732996, 48.93065795989664], [2.961778648348401, 48.92057613251981], [2.964894311902839, 48.91395844888884]]]}";28043;408;08;1;77;11
95523;95780;LA ROCHE-GUYON;VAL-D'OISE;ILE-DE-FRANCE;Commune simple;77.0;465.0;0.4;49.0874855412, 1.63442620986;"{""type"": ""Polygon"", ""coordinates"": [[[1.614300584380332, 49.071177202255754], [1.608796070629922, 49.07789415353795], [1.623321873890322, 49.086082883620016], [1.633313501530459, 49.09710488889437], [1.642400811450452, 49.09993256515411], [1.647482006192063, 49.10569103902595], [1.652212971147517, 49.104943830096325], [1.658380383434737, 49.09578654391199], [1.65318225931413, 49.095575555184304], [1.645479013850513, 49.0937624528318], [1.646597979612903, 49.08132032641137], [1.620154117296482, 49.073924401323886], [1.614300584380332, 49.071177202255754]]]}";31267;523;16;3;95;11
93010;93140;BONDY;SEINE-SAINT-DENIS;ILE-DE-FRANCE;Chef-lieu canton;54.0;547.0;53.4;48.9023234526, 2.4837276939;"{""type"": ""Polygon"", ""coordinates"": [[[2.486801956303965, 48.88703635491009], [2.476639574002478, 48.8886650931809], [2.471698986846501, 48.889039095377626], [2.473939231697145, 48.89542507924433], [2.469861405218081, 48.904768868997856], [2.475214378256837, 48.91641135374975], [2.474266131597347, 48.91843060128735], [2.47939697783059, 48.91977496079716], [2.4917336814827, 48.91687826150444], [2.491198654219263, 48.91019424357254], [2.49983721841802, 48.89574288314788], [2.495433362912945, 48.889941848009094], [2.486801956303965, 48.88703635491009]]]}";19588;010;94;1;93;11
77470;77220;TOURNAN-EN-BRIE;SEINE-ET-MARNE;ILE-DE-FRANCE;Chef-lieu canton;108.0;1550.0;8.1;48.739865817, 2.77820566994;"{""type"": ""Polygon"", ""coordinates"": [[[2.785880254414447, 48.71646229319389], [2.755210329898152, 48.729256187751666], [2.737982942856056, 48.75668777956639], [2.742100718537976, 48.76573572960854], [2.750921046160523, 48.76201294727727], [2.757372006336728, 48.752681417265336], [2.771509983420906, 48.74826622545236], [2.790880112622791, 48.75095497732986], [2.795820787556884, 48.75704350874759], [2.811794650872296, 48.74837249406821], [2.817511758680304, 48.73531287771071], [2.81431129309669, 48.72910193085089], [2.799529726856389, 48.72991448433314], [2.785880254414447, 48.71646229319389]]]}";17722;470;28;2;77;11
95203;95600;EAUBONNE;VAL-D'OISE;ILE-DE-FRANCE;Chef-lieu canton;56.0;438.0;23.9;48.9909940165, 2.27800925488;"{""type"": ""Polygon"", ""coordinates"": [[[2.291858276424344, 48.976241469131054], [2.273845820741738, 48.97678124441292], [2.263474556845591, 48.99817415412632], [2.273375859274806, 49.00648951939514], [2.283143165375888, 49.00295131421092], [2.282734995394293, 48.99984650528036], [2.290335704385445, 48.996708384764716], [2.292862067561396, 48.995842042587185], [2.285380127831756, 48.9844042583514], [2.291858276424344, 48.976241469131054]]]}";6232;203;07;3;95;11
91665;91620;LA VILLE-DU-BOIS;ESSONNE;ILE-DE-FRANCE;Commune simple;116.0;355.0;7.2;48.6610194975, 2.26503430984;"{""type"": ""Polygon"", ""coordinates"": [[[2.257880670657986, 48.65014952436092], [2.250865228589127, 48.66604506239389], [2.264980876618781, 48.670432580241474], [2.277011555011158, 48.67057810806104], [2.276122658583966, 48.66022836796183], [2.273006686282875, 48.651906873068704], [2.257880670657986, 48.65014952436092]]]}";32496;665;20;3;91;11
77156;77140;DARVAULT;SEINE-ET-MARNE;ILE-DE-FRANCE;Commune simple;85.0;786.0;0.8;48.277038883, 2.72843016047;"{""type"": ""Polygon"", ""coordinates"": [[[2.727666207710404, 48.256996877258416], [2.715212261922995, 48.27271327438946], [2.691891785314877, 48.287167755969584], [2.691918501131516, 48.28951615257928], [2.720239279846714, 48.28291941331516], [2.725520187136748, 48.28876211384408], [2.738584677220673, 48.29411815001191], [2.751898481669059, 48.275729095494505], [2.744866136997284, 48.272214111931504], [2.752073958419902, 48.264212642671886], [2.73141952096827, 48.263447733939465], [2.727666207710404, 48.256996877258416]]]}";24664;156;24;4;77;11
